/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/application/services/audit.service.ts: line 24, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.controller.ts: line 305, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.controller.ts: line 323, col 76, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.controller.ts: line 409, col 69, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.controller.ts: line 496, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.controller.ts: line 543, col 43, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.controller.ts: line 575, col 43, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.listings.controller.ts: line 57, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.listings.controller.ts: line 368, col 80, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 12, col 5, Warning - 'MARKET_CREDIT_INTEREST_RATE' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 13, col 5, Warning - 'MARKET_CREDIT_MAX_INSTALLMENTS' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 16, col 5, Warning - 'QUOTA_FEE_TAX_SHARE' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 17, col 5, Warning - 'QUOTA_FEE_OPERATIONAL_SHARE' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 18, col 5, Warning - 'QUOTA_FEE_OWNER_SHARE' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 19, col 5, Warning - 'QUOTA_FEE_INVESTMENT_SHARE' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 32, col 5, Warning - 'calculateLoanOffer' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 33, col 5, Warning - 'getCreditAnalysis' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 139, col 76, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 183, col 68, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 198, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 255, col 39, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 288, col 72, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 375, col 74, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 422, col 61, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 427, col 56, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 455, col 58, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 456, col 58, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 506, col 49, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 566, col 76, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 635, col 68, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 650, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 706, col 39, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 755, col 72, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 782, col 23, Warning - 'sellerRes' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 846, col 74, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 881, col 23, Warning - 'installmentAmount' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 889, col 39, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 894, col 52, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 925, col 46, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 925, col 80, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 926, col 46, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 926, col 80, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 927, col 46, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 927, col 93, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 994, col 49, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 1228, col 76, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 1410, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 1446, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 1477, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/marketplace.orders.controller.ts: line 1593, col 43, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/monetization.controller.ts: line 182, col 23, Warning - 'reserveShare' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/notifications.controller.ts: line 41, col 33, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/notifications.controller.ts: line 148, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/pdv.controller.ts: line 174, col 76, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/pdv.controller.ts: line 534, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/pdv.controller.ts: line 620, col 76, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/pdv.controller.ts: line 818, col 31, Warning - 'config' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/products.controller.ts: line 26, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/products.controller.ts: line 77, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/products.controller.ts: line 140, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/products.controller.ts: line 180, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/products.controller.ts: line 237, col 26, Warning - 'e' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/promo-videos.controller.ts: line 14, col 5, Warning - 'ADMIN_PIX_KEY' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/quotas.controller.ts: line 7, col 5, Warning - 'VESTING_PERIOD_MS' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/quotas.controller.ts: line 30, col 72, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/quotas.controller.ts: line 190, col 35, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/transactions.controller.ts: line 118, col 19, Warning - 'totalQuotaValue' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/tutors.controller.ts: line 4, col 32, Warning - 'createTransaction' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 412, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 434, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 453, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 481, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 521, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 554, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 573, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 602, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/users.controller.ts: line 629, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/withdrawals.controller.ts: line 13, col 5, Warning - 'PRIORITY_WITHDRAWAL_FEE' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/controllers/withdrawals.controller.ts: line 65, col 19, Warning - 'isVerified' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/audit.ts: line 17, col 50, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/auth.middleware.ts: line 25, col 18, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/auth.middleware.ts: line 28, col 68, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/pagination.middleware.ts: line 25, col 38, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/pagination.middleware.ts: line 46, col 29, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/pagination.middleware.ts: line 76, col 11, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/pagination.middleware.ts: line 128, col 41, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/pagination.middleware.ts: line 128, col 70, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/rate-limit.middleware.ts: line 96, col 36, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/rate-limit.middleware.ts: line 126, col 40, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/rate-limit.middleware.ts: line 151, col 55, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/middleware/rate-limit.middleware.ts: line 152, col 42, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/presentation/http/routes/users.routes.ts: line 3, col 10, Warning - 'PointsService' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/errors/validation.error.ts: line 4, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/errors/validation.error.ts: line 6, col 40, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/types/hono.types.ts: line 37, col 13, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/indexes.ts: line 98, col 68, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/indexes.ts: line 120, col 64, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/logistics.utils.ts: line 35, col 17, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/transactions.ts: line 7, col 10, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/transactions.ts: line 17, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/transactions.ts: line 23, col 45, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/transactions.ts: line 70, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/transactions.ts: line 117, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/transactions.ts: line 133, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/transactions.ts: line 141, col 17, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/validation.utils.ts: line 160, col 20, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/validation.utils.ts: line 160, col 31, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/shared/utils/validation.utils.ts: line 176, col 14, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/tests/unit/credit-analysis.test.ts: line 32, col 67, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/tests/unit/credit-analysis.test.ts: line 62, col 67, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/tests/unit/credit-analysis.test.ts: line 102, col 67, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/tests/unit/profit-distribution.test.ts: line 11, col 60, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/home/josias/Área de trabalho/projetos/app cred30/cred30-master/packages/backend/src/tests/unit/profit-distribution.test.ts: line 31, col 60, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)

248 problems
